season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,instant,dteday,hr,season_label
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.5,0.1,1001.0,6435,7436,1970-01-01 00:00:00.000000633,2011-01-29,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.5,0.6,0.2,845.0,6693,7538,1970-01-01 00:00:00.000000634,2011-01-29,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.6,0.2,787.0,6946,7733,1970-01-01 00:00:00.000000635,2011-01-29,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.1,751.0,6642,7393,1970-01-01 00:00:00.000000636,2011-01-29,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.6,0.6,0.7,0.2,1045.0,6370,7415,1970-01-01 00:00:00.000000637,2011-01-29,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.5,0.2,2266.75,5966,8555,1970-01-01 00:00:00.000000638,2011-01-29,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.1,2015.0,4874,6889,1970-01-01 00:00:00.000000639,2011-01-29,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.6,0.1,763.0,6015,6778,1970-01-01 00:00:00.000000640,2011-01-29,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,3,0.6,0.5,0.9,0.1,315.0,4324,4639,1970-01-01 00:00:00.000000641,2011-01-29,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.7,0.6,0.8,0.1,728.0,6844,7572,1970-01-01 00:00:00.000000642,2011-01-30,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.7,0.6,0.7,0.1,891.0,6437,7328,1970-01-01 00:00:00.000000643,2011-01-30,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.6,0.1,1516.0,6640,8156,1970-01-01 00:00:00.000000644,2011-01-30,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.5,0.7,0.3,2266.75,4934,7965,1970-01-01 00:00:00.000000645,2011-01-30,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.4,0.4,0.7,0.1,781.0,2729,3510,1970-01-01 00:00:00.000000646,2011-01-30,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.4,0.4,0.7,0.2,874.0,4604,5478,1970-01-01 00:00:00.000000647,2011-01-30,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.4,0.4,0.8,0.2,601.0,5791,6392,1970-01-01 00:00:00.000000648,2011-01-30,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.2,780.0,6911,7691,1970-01-01 00:00:00.000000649,2011-01-30,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.5,0.2,834.0,6736,7570,1970-01-01 00:00:00.000000650,2011-01-30,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.5,0.2,1060.0,6222,7282,1970-01-01 00:00:00.000000651,2011-01-30,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.4,0.4,0.5,0.1,2252.0,4857,7109,1970-01-01 00:00:00.000000652,2011-01-30,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.3,2080.0,4559,6639,1970-01-01 00:00:00.000000653,2011-01-30,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.7,0.3,760.0,5115,5875,1970-01-01 00:00:00.000000654,2011-01-30,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.2,922.0,6612,7534,1970-01-01 00:00:00.000000655,2011-01-30,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.7,0.1,979.0,6482,7461,1970-01-01 00:00:00.000000656,2011-01-30,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.5,0.5,0.7,0.2,1008.0,6501,7509,1970-01-01 00:00:00.000000657,2011-01-30,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.8,0.1,753.0,4671,5424,1970-01-01 00:00:00.000000658,2011-01-30,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.1,2266.75,5284,8090,1970-01-01 00:00:00.000000659,2011-01-30,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.5,0.2,2132.0,4692,6824,1970-01-01 00:00:00.000000660,2011-01-30,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.1,830.0,6228,7058,1970-01-01 00:00:00.000000661,2011-01-30,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.5,0.5,0.6,0.1,841.0,6625,7466,1970-01-01 00:00:00.000000662,2011-01-30,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1,0.6,0.6,0.6,0.1,795.0,6898,7693,1970-01-01 00:00:00.000000663,2011-01-30,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,2,0.6,0.5,0.8,0.1,875.0,6484,7359,1970-01-01 00:00:00.000000664,2011-01-30,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.8,0.1,1182.0,6262,7444,1970-01-01 00:00:00.000000665,2011-01-31,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.2,2266.75,5209,7852,1970-01-01 00:00:00.000000666,2011-01-31,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.5,0.5,0.7,0.35000000000000003,998.0,3461,4459,1970-01-01 00:00:00.000000667,2011-01-31,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,3,0.4,0.4,0.9,0.35000000000000003,2.0,20,22,1970-01-01 00:00:00.000000668,2011-01-31,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.2,87.0,1009,1096,1970-01-01 00:00:00.000000669,2011-01-31,1970-01-01 00:00:00.000000004,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.7,0.2,419.0,5147,5566,1970-01-01 00:00:00.000000670,2011-01-31,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.6,0.2,466.0,5520,5986,1970-01-01 00:00:00.000000671,2011-01-31,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.3,618.0,5229,5847,1970-01-01 00:00:00.000000672,2011-01-31,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.5,0.3,1029.0,4109,5138,1970-01-01 00:00:00.000000673,2011-01-31,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,1201.0,3906,5107,1970-01-01 00:00:00.000000674,2011-01-31,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,378.0,4881,5259,1970-01-01 00:00:00.000000675,2011-01-31,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.2,466.0,5220,5686,1970-01-01 00:00:00.000000676,2011-01-31,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.5,0.3,326.0,4709,5035,1970-01-01 00:00:00.000000677,2011-01-31,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.4,0.3,0.3,0.3,340.0,4975,5315,1970-01-01 00:00:00.000000678,2011-01-31,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.2,709.0,5283,5992,1970-01-01 00:00:00.000000679,2011-01-31,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.1,2090.0,4446,6536,1970-01-01 00:00:00.000000680,2011-01-31,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.7,0.1,2266.75,4562,6852,1970-01-01 00:00:00.000000681,2011-01-31,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,1097.0,5172,6269,1970-01-01 00:00:00.000000682,2011-01-31,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.7,0.3,327.0,3767,4094,1970-01-01 00:00:00.000000683,2011-01-31,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.2,373.0,5122,5495,1970-01-01 00:00:00.000000684,2011-01-31,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.6,0.2,320.0,5125,5445,1970-01-01 00:00:00.000000685,2011-01-31,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,484.0,5214,5698,1970-01-01 00:00:00.000000686,2011-01-31,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,1313.0,4316,5629,1970-01-01 00:00:00.000000687,2011-01-31,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.7,0.2,922.0,3747,4669,1970-01-01 00:00:00.000000688,2011-01-31,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.6,0.2,449.0,5050,5499,1970-01-01 00:00:00.000000689,2011-02-01,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.7,0.1,534.0,5100,5634,1970-01-01 00:00:00.000000690,2011-02-01,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.1,615.0,4531,5146,1970-01-01 00:00:00.000000691,2011-02-01,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.4,0.6,0.1,955.0,1470,2425,1970-01-01 00:00:00.000000692,2011-02-01,1970-01-01 00:00:00.000000003,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.6,0.1,1603.0,2307,3910,1970-01-01 00:00:00.000000693,2011-02-01,1970-01-01 00:00:00.000000005,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.2,0.4,0.35000000000000003,532.0,1745,2277,1970-01-01 00:00:00.000000694,2011-02-01,1970-01-01 00:00:00.000000006,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.2,0.3,0.5,0.2,309.0,2115,2424,1970-01-01 00:00:00.000000695,2011-02-01,1970-01-01 00:00:00.000000007,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,337.0,4750,5087,1970-01-01 00:00:00.000000696,2011-02-01,1970-01-01 00:00:00.000000008,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.2,123.0,3836,3959,1970-01-01 00:00:00.000000697,2011-02-01,1970-01-01 00:00:00.000000009,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,198.0,5062,5260,1970-01-01 00:00:00.000000698,2011-02-01,1970-01-01 00:00:00.000000010,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.1,243.0,5080,5323,1970-01-01 00:00:00.000000699,2011-02-01,1970-01-01 00:00:00.000000011,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.1,362.0,5306,5668,1970-01-01 00:00:00.000000700,2011-02-01,1970-01-01 00:00:00.000000012,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.1,951.0,4240,5191,1970-01-01 00:00:00.000000701,2011-02-01,1970-01-01 00:00:00.000000013,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.4,0.8,0.1,892.0,3757,4649,1970-01-01 00:00:00.000000702,2011-02-01,1970-01-01 00:00:00.000000014,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.8,0.1,555.0,5679,6234,1970-01-01 00:00:00.000000703,2011-02-01,1970-01-01 00:00:00.000000015,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.5,0.5,0.7,0.2,551.0,6055,6606,1970-01-01 00:00:00.000000704,2011-02-01,1970-01-01 00:00:00.000000016,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.4,0.4,0.5,0.3,331.0,5398,5729,1970-01-01 00:00:00.000000705,2011-02-01,1970-01-01 00:00:00.000000017,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,340.0,5035,5375,1970-01-01 00:00:00.000000706,2011-02-01,1970-01-01 00:00:00.000000018,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.8,0.1,349.0,4659,5008,1970-01-01 00:00:00.000000707,2011-02-01,1970-01-01 00:00:00.000000019,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.9,0.1,1153.0,4429,5582,1970-01-01 00:00:00.000000708,2011-02-01,1970-01-01 00:00:00.000000020,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.9,0.2,441.0,2787,3228,1970-01-01 00:00:00.000000709,2011-02-01,1970-01-01 00:00:00.000000021,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.4,0.9,0.2,329.0,4841,5170,1970-01-01 00:00:00.000000710,2011-02-01,1970-01-01 00:00:00.000000022,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,2,0.4,0.3,0.6,0.3,282.0,5219,5501,1970-01-01 00:00:00.000000711,2011-02-01,1970-01-01 00:00:00.000000023,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,2,0.3,0.3,0.5,0.2,310.0,5009,5319,1970-01-01 00:00:00.000000712,2011-02-02,1970-01-01 00:00:00.000000000,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.5,0.2,425.0,5107,5532,1970-01-01 00:00:00.000000713,2011-02-02,1970-01-01 00:00:00.000000001,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.6,0.1,429.0,5182,5611,1970-01-01 00:00:00.000000714,2011-02-02,1970-01-01 00:00:00.000000002,
1970-01-01 00:00:00.000000001,1970-01-01,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000001,1,0.3,0.3,0.7,0.1,767.0,4280,5047,1970-01-01 00:00:00.000000715,2011-02-02,1970-01-01 00:00:00.000000003,
